comment-id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count
140.UgwFq2UbvXZpSCEUqI14AaABAg,2021-02-25T20:49:50Z,sniper 2017,Vendo as comparações desse celular galaxy m51 e o galaxy a71 ...pessoal me ajuda qual devo compra desses dois modelos,0,a6RMJvojT6Q,GALAXY M51: MELHOR AUTONOMIA de BATERIA em 2020 com um algo a mais | Análise / Review,2020-12-25T00:28:35Z,https://www.youtube.com/watch?v=a6RMJvojT6Q,5839,99741,TudoCelular,661
141.UgzHI5hxdGNhQVXRtlN4AaABAg,2021-05-14T14:05:26Z,Cobretti,Comprei o meu poco x3..excelente... abrs aqui do sul de SC,1,SqYIwbygGQg,"Poco X3 NFC, ainda é a melhor opção de todas?",2021-01-22T00:00:56Z,https://www.youtube.com/watch?v=SqYIwbygGQg,18959,243297,Canaltech,1253
142.UgwBPxZe8FwQVdfNP1p4AaABAg,2020-07-27T16:59:39Z,laura cintra,Já dei like só pela música do começo do vídeo kkkk muito boa!!!,0,-Z6WFOdO5Do,XIAOMI MI 10 5G // Análise & Review Completo!!,2020-07-13T21:30:01Z,https://www.youtube.com/watch?v=-Z6WFOdO5Do,6696,101012,EscolhaSegura,377
143.UgxSifewHYfIEsNndSR4AaABAg,2020-11-11T00:27:29Z,Henrique Duque Estrada,@escolhasegura copiaram o seu video https://www.youtube.com/watch?v=SdT6JgY3sBQ,0,kUePm9nHo2A,GALAXY NOTE 10 LITE passou a valer a pena?? | Review 3 MESES DEPOIS!,2020-04-28T22:54:42Z,https://www.youtube.com/watch?v=kUePm9nHo2A,10203,176114,EscolhaSegura,701
144.UgyRjonwV4RdnIW5a9J4AaABAg,2020-12-29T00:49:52Z,Vicente Weverton,Prefiro mil vezes o android voce pode usar sem conta google de buenas kk,0,kaR26yDqjM0,"IPHONE 12 MINI: MELHOR CELULAR TOP de linha que ""CABE no BOLSO"" | Análise / Review",2020-12-23T22:25:53Z,https://www.youtube.com/watch?v=kaR26yDqjM0,3682,66791,TudoCelular,417
145.UgzzGg4J9PH_gBu7RE54AaABAg,2020-08-31T01:09:33Z,PYRYU,Mano já vi vídeo falando mal do A71 tô com medo d compra faz 1 teste aí,0,Kr5ZSCP7DFk,XIAOMI REDMI NOTE 9S: Vale a pena comprar? - ANÁLISE,2020-06-30T22:00:12Z,https://www.youtube.com/watch?v=Kr5ZSCP7DFk,4382,51516,Oficina da Net,545
146.UgwpRsj5KB5lcPDlB6Z4AaABAg,2021-05-30T04:12:29Z,Scarllet Auriane,"Comprei esse celular , chegou hoje , TO AMANDO !!!! O meu é azul indico , acho que o branco vai amarelar com o tempo e ficar feio. Mas o celular é maravilhoso gente. Vale a pena.",0,MR7kfsi2qkM,"Motorola One Fusion+, o BRANQUINHO MAIS LINDO de 2020? Unboxing e Impressões",2020-08-06T16:35:01Z,https://www.youtube.com/watch?v=MR7kfsi2qkM,34564,474458,Gesiel Taveira,1748
147.UgxeEIFe04-qOMNMtUp4AaABAg,2021-05-14T10:39:35Z,Felippe Borges,"O meu chegou hoje da loja, porém já faz mais de 01 hora e ainda está pedindo atualizações!!!!!, vc sabe se isso eh normal ?",1,6NgZeAQLdqA,LG K22 é bom? Vale a Pena? Análise Completa,2020-09-30T21:00:00Z,https://www.youtube.com/watch?v=6NgZeAQLdqA,3507,132714,Canal É Bom?,817
148.UgwmSiY5foUq8i2DeJZ4AaABAg,2021-06-02T23:31:21Z,Fernando Santos,"To querendo comprar um, alguém que tenha um desses pra dar um feedback melhor das câmeras?;Porque vendo esse review e do canaltech tem muita divergência sobre as comeras rs;Pelas fotos aqui achei o efeito retrato meio ""artificial"" e achei a analise desse quesito no outro canal mais condizente com a realidade.",0,Su7pXca7gqE,SE tem MELHOR eu DESCONHEÇO - POCO X3 NFC ANÁLISE [ Review ] COMPLETA !,2020-11-02T22:00:05Z,https://www.youtube.com/watch?v=Su7pXca7gqE,16330,213979,K Tech,1603
149.UgyBx_jOCmvhUwNQ-Zl4AaABAg,2021-05-31T01:08:17Z,Igor Barros,a Samsung tem muito coisa pra mim conquistar sou fãboi da lg,0,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555
150.Ugz8WWwxu-jnWQB72MJ4AaABAg,2020-02-27T23:23:18Z,Cláudia Rodrigues,"Gostei muito do seu vídeo!;Muito simpático,",0,npCMuKdtDKI,GALAXY NOTE 10+ vale a pena? | Análise / Review,2019-09-07T13:30:04Z,https://www.youtube.com/watch?v=npCMuKdtDKI,19166,273305,EscolhaSegura,832
151.Ugz56KpuYfMrzUd9bCF4AaABAg,2021-04-16T03:21:01Z,Weverton Du'arte,A traseira dele não parece muito mas é de vidro e descobri pq o meu caiu e quebrou a traseira! ;Alguém sabe onde encontrar a peça original ou pelo menos se tem como fazer a troca?,0,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218
152.UgwDt5s3mdk_GrGXp2h4AaABAg,2021-04-22T19:10:34Z,Carlos Eduardo,"Eu ia pegar esse ai, mas peguei o galaxy note 10",0,0q_EGLVpX88,SAMSUNG GALAXY A71 CHEGOU ! SERÁ O MELHOR CUSTO BENEFÍCIO BRASIL?,2020-04-13T22:00:00Z,https://www.youtube.com/watch?v=0q_EGLVpX88,27499,382680,K Tech,1587
153.Ugzmyzs5-KGeIoAPtD94AaABAg,2021-04-02T23:42:45Z,Cintia Azevedo,Barato? Ela sabe quanto e o salário mínimo no Brasil?,0,h9lBf0X_xFY,SAMSUNG GALAXY A10s: o básico que é quase BOM E BARATO,2020-01-14T22:49:21Z,https://www.youtube.com/watch?v=h9lBf0X_xFY,9324,264074,TudoCelular,881
154.UgyyX3mCOJ9u73ZKnFV4AaABAg,2021-02-18T12:57:46Z,arimateia alves,o telefone faz vídeo em hdr com 12bit de cor?,0,m4ZUR6sM9jc,"NOVOS GALAXY S21, S21 PLUS e S21 ULTRA em MÃOS! //o que a SAMSUNG NÃO TE CONTOU!",2021-01-14T15:19:54Z,https://www.youtube.com/watch?v=m4ZUR6sM9jc,18109,283687,EscolhaSegura,1564
155.Ugy2bij6v66shh3PyKh4AaABAg,2019-11-04T20:49:42Z,Over the Garden Wall,"A Xiaomi tem tudo pra ter um celular perfeito, e não põe pelo menos 4.000 mah",0,4V8j2HU-Ljk,XIAOMI MI 9 vale a pena? | Análise / Review Completo,2019-06-16T17:30:00Z,https://www.youtube.com/watch?v=4V8j2HU-Ljk,22834,563628,EscolhaSegura,1078
156.UgxMMgUWTRR1ZYZyzKh4AaABAg,2021-06-28T22:01:35Z,samuel santos,Faça o sorteio esse Note 9s,0,qquxfVwxcjI,"Redmi Note 9S, o QUERIDINHO da XIAOMI CHEGOU AQUI! Unboxing e Impressões",2020-05-14T15:10:00Z,https://www.youtube.com/watch?v=qquxfVwxcjI,77979,997600,Gesiel Taveira,7885
157.Ugyywcp_oD4fADCdP5R4AaABAg,2021-04-03T21:48:26Z,kaiqzin FF,"Finalmente eu posso dizer, assistindo do meu iPhone 6s;;Melhor que qualquer um xiaomi",0,4Nd3-TcoU4s,POCO X3 NFC já está na MÃO 😱 O MELHOR CUSTO BENEFÍCIO de TODOS !,2020-09-07T22:00:01Z,https://www.youtube.com/watch?v=4Nd3-TcoU4s,26587,362999,K Tech,2313
158.UgzmO9ciEoxVLQYUXT94AaABAg,2020-10-19T17:29:58Z,Lourenço Jnr,"comprei um por 1.200, olha o bixo é monstro... tela gigante e ótimo desempenho e bateria !",0,JOWrERsqHxg,"Redmi 9, ESSE é o que VALE a pena? [Análise/Review]",2020-10-03T21:00:03Z,https://www.youtube.com/watch?v=JOWrERsqHxg,11456,121289,Canaltech,669
159.UgwtamMKwwKzZ10YTTZ4AaABAg,2021-01-30T16:19:22Z,Andresa Florencio,"Bonito o bichão e viu,Motorola arrasou",0,RtUdGZlZeVA,"Motorola Edge+, o MELHOR SMARTPHONE de 2020 até agora [Análise/Review]",2020-08-03T17:00:07Z,https://www.youtube.com/watch?v=RtUdGZlZeVA,23350,263371,Canaltech,732
160.UgxDWrrYxfJftXNa7OF4AaABAg,2021-04-10T14:44:43Z,Shulllsss,No geral um smartphone péssimo e defasado com processador bom.,0,jc1xyd19kCA,NOVO iPhone SE 2020: impressionado ou decepcionado? | Análise / Review Completo!,2020-06-02T21:50:19Z,https://www.youtube.com/watch?v=jc1xyd19kCA,7964,107158,EscolhaSegura,694
161.UgzJL5yqNOe5WzsF95x4AaABAg,2021-01-23T23:14:36Z,Diego Pelleteiro,"Resumindo ...mi 10t lite pior que mi10lite? Sem leitor de digital sob a tela , sem tela amoled, sem melhoria nas câmeras ,sem borda curva .... E mais , bateria com capacidade inferior...",1,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193
162.UgyQpdtPGqPpbOGHxGp4AaABAg,2021-05-19T13:37:25Z,Peterson Campos,Cara tenho o moto g9 power e no YouTube aparece a opção de vídeos em 1080 +,0,JzYg8JAHhh8,"Moto G9 Power, ENORME na BATERIA e TAMANHO",2020-12-10T12:00:05Z,https://www.youtube.com/watch?v=JzYg8JAHhh8,15636,247528,Canaltech,893
163.UgyWyZ2ueWfjBeOrUox4AaABAg,2021-06-18T22:38:45Z,`Kim Oliveira,"Estou comentando do meu moto e⁷ plus,na cor azul!",0,Tkca_FXdzqY,"MOTO E7 PLUS! O mais ""BASICÃO"" da MOTOROLA EVOLUIU e FICOU BEM INTERSSANTE! UNBOXING!",2020-10-03T19:26:53Z,https://www.youtube.com/watch?v=Tkca_FXdzqY,11223,250855,Be!Tech,1632
164.UgxjFhgmW_cerHi51tR4AaABAg,2020-10-19T00:02:16Z,GABRIEL CLASH,Pessoal não acha na loja física mesmo???,0,5JWFHfF4nGg,SAMSUNG GALAXY M31 // um INTERMEDIÁRIO com 6000mAh de BATERIA e 128GB de armazenamento!,2020-07-09T21:19:36Z,https://www.youtube.com/watch?v=5JWFHfF4nGg,22040,304881,EscolhaSegura,1413
165.UgzcLObkTy4znzT9stV4AaABAg,2020-11-25T18:33:45Z,Luís Viana,A Apple Peca no preço mais não peca na Qualidade.,0,V2up_KqN1zw,iPhone SE 2020: 5 motivos para COMPRAR e NÃO comprar,2020-08-17T16:00:08Z,https://www.youtube.com/watch?v=V2up_KqN1zw,14168,167719,Canaltech,605
166.UgzUF25Xrfhfw9AKVmx4AaABAg,2021-04-15T02:24:44Z,Paulo Sandes,"Eu achava que o Redmi Note 9, era bom de foto. Qual outro modelo ou marca equivalente, melhor????",0,Agc-V0-64k4,"Redmi Note 9, BARATO ou FORA DA REALIDADE? [Análise/Review]",2020-07-20T00:00:03Z,https://www.youtube.com/watch?v=Agc-V0-64k4,16268,233657,Canaltech,745
167.UgwlVs-i4VxjrtprIKB4AaABAg,2021-05-20T22:35:32Z,Anny Caldas,Gesiel Boa noite;A Motorola vai atualizar esse aparelho pro Android 11?,0,vXu89gqgEGg,"CHEGOU! Motorola ONE FUSION tá aqui, mas será um bom SMARTPHONE? Unboxing e Impressões",2020-11-09T14:10:00Z,https://www.youtube.com/watch?v=vXu89gqgEGg,32642,471885,Gesiel Taveira,2745
168.Ugz4blx0I7f7ryZf5ZJ4AaABAg,2020-07-23T13:09:26Z,Wellington Rodrigues,"Mano sou chato e nem gamer mas vejo vários comparativos!_!,,/ ;iPhone 11 Pro Max abre primeiro PUBG que o 865!_!,,/;A14 Bionic está prometendo fazer 35 segundos no teste de desempenho prático de vocês, se o raciocínio acompanhar. Se ele vir com taxa de 120 Hz ou mesmo 60 Hz ele vai ser o mais poderoso em desempenho, câmeras para vídeo, Face iD que é chato quando vc muda para desbloqueio digital, mais demorado meu irmão tem o XS é muito melhor, sistema muito mais seguro e fluído!_!,,/ Colocar na balança a Apple pode ser nojenta para alguns, mais é muito melhor em porcentagem sei lá quanto, isso porque ela não faz um específico para gamers!_!,,/",1,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478
169.Ugw7riIV4KAB4H7fwNV4AaABAg,2020-11-16T01:32:19Z,vanessa timm,TudoCelular por favor me responda... qual o melhor para comprar o M31 ou o A71????? estou em dúvida em qual investir,0,D0n0w7BIdlk,GALAXY M31: candidato a MELHOR CELULAR INTERMEDIÁRIO de 2020 tem poucos poréns | Análise / Review,2020-08-11T15:24:12Z,https://www.youtube.com/watch?v=D0n0w7BIdlk,6145,151548,TudoCelular,770
170.UgzaVflegTaHdpJVheR4AaABAg,2021-04-03T15:48:07Z,Rafael Raddan 👑,"Eu sou grande, mão grande, mas gosto e curto celular pequeno, já tive um S10e, amei o tamanho, a 1 ano voltei a usar apple, tenho um XR, acho grande porém gosto. Estou vendo e gostando do 12 min, porém o valor dele não cabe no bolso não! Meu deus!",0,kaR26yDqjM0,"IPHONE 12 MINI: MELHOR CELULAR TOP de linha que ""CABE no BOLSO"" | Análise / Review",2020-12-23T22:25:53Z,https://www.youtube.com/watch?v=kaR26yDqjM0,3682,66791,TudoCelular,417
171.UgzoVDz3NrgkZQC3wEt4AaABAg,2021-05-20T19:35:38Z,Daniel Barbosa,Eu dsrgsslsmsksl ggxsatgyghhjunkhkkkkkk hgffhhfgbhjnnghjgvhjnvggh h vou jjkkk vou jjkkk ikjjnnnnnbvbfg,0,FwjvIN094S4,"Galaxy M51! Sem DÚVIDA, uma das MELHORES OPÇÕES da SAMSUNG no MOMENTO! Review COMPLETO!",2021-05-05T21:15:45Z,https://www.youtube.com/watch?v=FwjvIN094S4,4218,53256,Be!Tech,776
172.UgxxPpHqRVgfU0Su9il4AaABAg,2020-06-28T01:52:58Z,Francisco Michel,Qual e o melhor A10s ou A10 e qual é a diferença de um pro outro alguém saber?,0,YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),2020-03-17T15:33:07Z,https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,Rodrigo Vieira - RSSV,407
173.UgwxJNKwv1-gKTO70Xh4AaABAg,2021-05-05T23:59:07Z,Willy Fernando,Finalmente vendo no meu xiaomi redmi 9,0,85eTN4iyoxY,"REDMI 9, o verdadeiro XIAOMI bom e barato? Vale a pena COMPRAR esse SMARTPHONE pra VOCÊ? Olha isso!",2020-08-30T16:30:00Z,https://www.youtube.com/watch?v=85eTN4iyoxY,25810,365530,Gesiel Taveira,2416
174.UgyoNCfFQjpYED7mT3R4AaABAg,2021-05-04T00:58:53Z,LAURA FF,Vale a pena comprar a versão de 3 gb de ram,0,L0dWus1ex30,Redmi 9: o baratinho da Xiaomi vale a pena em 2021? - review/análise,2021-02-12T22:15:00Z,https://www.youtube.com/watch?v=L0dWus1ex30,3960,81640,Oficina da Net,731
175.Ugxr2nM-yQ-wOgkVyPV4AaABAg,2020-07-25T15:34:56Z,Lucas Gabriel,"Se fosse um celular de 5,5 Pol ou 5,8 Pol com bateria de 3 mil amperes quem sabe seria bom..mas desse modo kkkk celular pra idoso.",1,9LhYFm_Hz7A,IPHONE SE: MATADOR de INTERMEDIÁRIOS ANDROID boicotado pelo PREÇO BRASIL | Análise / Review,2020-05-18T16:17:03Z,https://www.youtube.com/watch?v=9LhYFm_Hz7A,3114,54192,TudoCelular,613
176.UgywxCuFu0kQkDgh4U54AaABAg,2021-01-22T03:21:40Z,Thiago Marques,Esses fones sai ótimos comprei certa vez o 8 plus usei o fone 2 anos e na academia e corria com eles   nunca deu problemas,0,MR7kfsi2qkM,"Motorola One Fusion+, o BRANQUINHO MAIS LINDO de 2020? Unboxing e Impressões",2020-08-06T16:35:01Z,https://www.youtube.com/watch?v=MR7kfsi2qkM,34564,474458,Gesiel Taveira,1748
177.UgxAJYGu9jg2M0mUT_14AaABAg,2021-06-17T23:20:33Z,Ewerton Galego,Ele com o carregador que vem nele demora quanto tempo pra carregar de 0 a 100%???,0,IQ3Z6gXpCZk,MOTOROLA ONE FUSION vale a pena? // Análise & Review Completo!,2020-10-04T17:15:01Z,https://www.youtube.com/watch?v=IQ3Z6gXpCZk,7084,161337,EscolhaSegura,759
178.UgzY27ar5ymsZMEy8fR4AaABAg,2020-10-08T00:24:01Z,Otakus de Plantão,"Não faz sentido lançar um smartphone desse por quase 4K de processador de 2 anos atrás. S20 Plus foi lançado nesse ano e custa o mesmo preço, e é um Top de Linha.",0,RZQBD4q-le0,LG VELVET é um SMARTPHONE que vale a pena? // Análise!,2020-10-03T13:30:01Z,https://www.youtube.com/watch?v=RZQBD4q-le0,4700,51707,EscolhaSegura,306
179.UgyXaG4tX90CChXpNlB4AaABAg,2021-05-16T23:15:26Z,Nayara Mendes de Moura,Alguém pode me ajudar estou em dúvida entre o A71 ou A72 e o S20 fe qual tem melhor custo benefício? Obrigada.,0,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710
180.UgwMjUZ0t8zkh1pZuEh4AaABAg,2020-09-08T23:49:24Z,Wesley Henrique Breda Torres,"Prefiro qualquer iPhone comparado a um Android hj amanhã e sempre. E eu quero um celular não um tablet no meu bolso, vem de mim SE",2,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430
181.UgyD3mScJGIKoaMstoN4AaABAg,2021-03-04T14:48:39Z,Leandro Sanches,13:05 o gatinho dando um banho no saco kkkkkkkk,2,FzczBKKSRzg,iPHONE 12 MINI simplesmente é o meu FAVORITO da APPLE! ANÁLISE FINAL!!!,2021-01-27T21:17:34Z,https://www.youtube.com/watch?v=FzczBKKSRzg,4128,61797,Matheus Kise,351
182.UgzVWhg6XMB_TeHu0PV4AaABAg,2021-04-06T06:45:29Z,TNR kazuma,Com película o leitor de digital funciona bem ?,0,2ips8zW15Tg,"Galaxy A71, esse SAMSUNG VALE a PENA? Será uma boa opção pra VOCÊ?",2020-05-11T16:00:01Z,https://www.youtube.com/watch?v=2ips8zW15Tg,31820,301674,Gesiel Taveira,2335
183.UgxGse8zo67o2__9lc54AaABAg,2020-12-05T12:01:41Z,André L.L. Azarias,Eu ganhei o A31 mas queria o A71,1,bTwsyaDgD6g,GALAXY A71! SERÁ ELE o REI da SAMSUNG!? COMPLETO e com ÓTIMAS CÂMERAS! REVIEW!,2020-07-10T21:15:59Z,https://www.youtube.com/watch?v=bTwsyaDgD6g,17588,321012,Be!Tech,1747
184.Ugy4jRBUfhL0WkH-G9l4AaABAg,2021-04-13T19:36:44Z,Karine Stozoukoski,"Estou na dúvida cruel com o Redmi Note 9S e o Redmi Note 10, alguém me ajudaaaaa",0,dzFNI87JpPY,NÃO TEM CONVERSA! Xiaomi REDMI NOTE 9S é o que é! VEJA!,2020-12-30T15:21:02Z,https://www.youtube.com/watch?v=dzFNI87JpPY,20969,395310,TukEmperial,2174
185.UgxOh9NBbrZ29LW7nq94AaABAg,2020-11-25T01:14:37Z,Chico Brandão,"Poxa, pensei que falaria do desempenho  estou muito chateado com o desempenho da bateria. Ela não  dura! Meu Deus, me arrependi de ter saído da Xiaomi.  Tudo pela cantinho...",0,jSv8fxe3_KU,"GALAXY NOTE 10 LITE, FAZ SENTIDO COMPRAR? [Hands-On]",2020-02-19T16:00:09Z,https://www.youtube.com/watch?v=jSv8fxe3_KU,18773,307422,Canaltech,1013
186.UgxPqzzCo-IVHfBgx3J4AaABAg,2021-01-24T13:52:39Z,Mateus Basilio,A51 e A71 são bem parecidos. ;Estou extremamente satisfeito com meu A51 ❤,1,H_k3MRxVk7A,"Galaxy A10s, A20s, A30s, A51 e A71 [Comparativo]",2020-06-19T16:00:07Z,https://www.youtube.com/watch?v=H_k3MRxVk7A,28268,462534,Canaltech,1886
187.UgwsQFU-IAy491MsNbZ4AaABAg,2020-06-27T18:08:01Z,dimaior aqui,"Mano um celular desses por 3,700$ kkkkkkkkkkkkkkkkkkkkk 😆 cara isso é patético se fosse um iPhone 11 pro até que vai agora um preço tão absurdo em um celular que só a câmera e o processador é bom aí se tá de sacagem se tá doido meu poco f2 pro foi 3,825 mas pelo menos tudo nele é excelente tem 5G e ainda filma em 8K agora a Apple vende esse celular por 3,700$ e ainda chamar de custo benefício",1,n7baDhFb18g,Esse APPLE não É PARA TODOS ! iPhone SE 2020 ANÁLISE [ Review ] COMPLETA !,2020-06-17T22:00:18Z,https://www.youtube.com/watch?v=n7baDhFb18g,9944,132408,K Tech,1490
188.UgzL2pnFWNlGpRIyXCJ4AaABAg,2021-01-11T16:00:42Z,Israel Debinha,Paulo higa é um monstro na area da tecnologia parabéns nota 10 pela a transparência,1,CKRlXjrPVPk,Samsung Galaxy A71 - Review Tecnoblog,2020-07-03T21:00:05Z,https://www.youtube.com/watch?v=CKRlXjrPVPk,3666,59322,Tecnoblog,286
189.UgwpgIKyEA7yOGG0CVt4AaABAg,2021-06-21T01:11:25Z,MafraZinh,Eu tenho o moto g9 Power e muito grande mesmo 😅,1,JzYg8JAHhh8,"Moto G9 Power, ENORME na BATERIA e TAMANHO",2020-12-10T12:00:05Z,https://www.youtube.com/watch?v=JzYg8JAHhh8,15636,247528,Canaltech,893
190.Ugx_d-aJTvfaLcZvtnV4AaABAg,2021-04-11T06:36:17Z,Jhonatan Bispo,"Hoje ele está custando R$4.500,00 ;;Preço caiu bastante",1,RtUdGZlZeVA,"Motorola Edge+, o MELHOR SMARTPHONE de 2020 até agora [Análise/Review]",2020-08-03T17:00:07Z,https://www.youtube.com/watch?v=RtUdGZlZeVA,23350,263371,Canaltech,732
191.UgwI_qzsr6LIF-_MxMV4AaABAg,2021-06-18T17:30:31Z,Marinalva Nascimento,"Não tive sorte, cinco meses de uso e cheio de defeito. Eu uso o básico ligação, mando mensagem e quase não uso internet.",1,MAlHxOtQI9I,A LG forçou a barra com esse K22! E acho que VOCÊ também não vai gostar,2020-09-13T16:40:00Z,https://www.youtube.com/watch?v=MAlHxOtQI9I,26878,498332,Gesiel Taveira,3822
192.UgwqrSYITD8JGP3Hdxh4AaABAg,2020-11-16T03:53:51Z,Arthur Magnus,Primeira vez na minha vida que eu posso dizer que estou comentando do celular que está no review;Samsung note 10 lite <3,1,0bpOnYeaLE0,CHEGOU! Galaxy NOTE 10 LITE! Seria ele uma boa opção mesmo? Comprei por menos de R$2.000! 😍Unboxing!,2020-09-17T17:17:44Z,https://www.youtube.com/watch?v=0bpOnYeaLE0,12159,148718,Jersu,1418
193.UgyZzjGblTdy1tC1XNh4AaABAg,2021-04-15T08:58:28Z,Roosewelt Corrêa Trindade,"Excelente explicação, parabéns",0,VxD0GpJ4SlI,SAMSUNG GALAXY S20 [Opinião Sincera],2020-11-23T22:30:28Z,https://www.youtube.com/watch?v=VxD0GpJ4SlI,5940,120087,Rodrigo Moreira,810
194.UgwTQEJcj98-_giSa014AaABAg,2020-11-26T15:16:36Z,Arthur Paz De lima,Ele vale a pena até qual faixa de preço? Eu consegui comprar o meu por R$1500 reais e queria saber se realmente valeu a pena ou se eu poderia ter comprado algum outro melhor.,0,Agc-V0-64k4,"Redmi Note 9, BARATO ou FORA DA REALIDADE? [Análise/Review]",2020-07-20T00:00:03Z,https://www.youtube.com/watch?v=Agc-V0-64k4,16268,233657,Canaltech,745
195.UgzSDg8S7OH5rdMfTNd4AaABAg,2019-09-18T12:40:10Z,Roger Fernandes,O melhor smartphone de 2019!👍,8,bY5RzhrwmFQ,GALAXY NOTE 10 PLUS: MELHOR celular SAMSUNG de 2019... para comprar em 2020 | Análise / Review,2019-09-18T00:45:38Z,https://www.youtube.com/watch?v=bY5RzhrwmFQ,2824,71177,TudoCelular,212
196.UgxtkfA4g5YTPvx3gXB4AaABAg,2021-05-22T16:41:51Z,Denise Medina,"E eu que só quero saber se esquenta quando está carregando? Leon, me ajuda! (medo de esquentar igual ao IPhone 12 Pro Max).",0,j2ZP5kY63Zc,O Melhor do melhor? - Galaxy S21 Ultra,2021-03-06T22:24:51Z,https://www.youtube.com/watch?v=j2ZP5kY63Zc,112433,1062454,Coisa de Nerd,3713
197.UgzFSnQAQVIng6Z3djt4AaABAg,2021-03-05T00:08:12Z,Beto Camargo,"Poderia tirar fotos em ambiente externo. Deixa de ser preguiçoso, tem quase 2 mi de inscritos. Vamos se puxar!!!!",0,s1dvvUUQCGY,"CHEGOU! Xiaomi Mi 10T Lite, o INTERMEDIÁRIO PREMIUM com 5G! Unboxing e Impressões",2021-01-06T13:30:03Z,https://www.youtube.com/watch?v=s1dvvUUQCGY,9663,106639,Gesiel Taveira,750
198.UgwZmJPoAwwU9LtXME14AaABAg,2021-04-04T05:12:58Z,Guilherme Braga,O redmi 9 com 128 gb e 6 de ram existe realmente ou é um fake?,0,DWItlIiMRug,O XIAOMI MAIS BARATO 🤑 REDMI 9 ESTÁ UM ESPETÁCULO PELO SEU PREÇO 😍,2020-07-03T22:00:03Z,https://www.youtube.com/watch?v=DWItlIiMRug,17234,263215,K Tech,1373
199.Ugx-Yo97MdAPWAsD-F14AaABAg,2021-05-28T17:00:11Z,VICTOR KENES,"Só faltou a câmera frontal  pop up , muito melhor do que esse furo na tela .. 👍👍",1,7P5zO5s3Mhw,XIAOMI MI 10T PRO 5G a Xiaomi criou um MONSTRO !!!,2020-10-05T22:00:02Z,https://www.youtube.com/watch?v=7P5zO5s3Mhw,24433,471425,K Tech,1214
200.Ugwmz1Aw9saQ1oqxnBx4AaABAg,2020-12-07T04:10:06Z,Play To Play,"Prefiro o note 5, e acabou.",0,Mci38I3CajU,Galaxy A10s é Bom? Vale a Pena? Análise Completa! (2021),2020-04-01T13:00:12Z,https://www.youtube.com/watch?v=Mci38I3CajU,3533,99724,Canal É Bom?,720
201.UgyOZ80_qcxuFQVykKV4AaABAg,2021-04-28T16:16:00Z,Ícaro Cardoso,"Eu tenho um Moto Z2 force que mandei pra garantia por conta da bateria, que não tava aguentando. Estão me oferecendo um um Motorola One Fusion Plus(XT2067) Capacidade 128GB Cor Azul Garantia de 3 meses REFURBISHED. Achei interessante a bateria, câmeras e reslução, mas estou muito com o pé atrás com relação ao processador e por ser refurbished. O meu Moto Z2 force conta com 6gb de ram e um processador Quad-core 2.35 GHz Kryo + Quad-core 1.9 GHz Kryo.  
;Em questão de processamento ele seria melhor? fora que o carregamento dele também é muito rápido, fica com carga completa em cerca de 1hr. Poderia me ajudar?",0,MR7kfsi2qkM,"Motorola One Fusion+, o BRANQUINHO MAIS LINDO de 2020? Unboxing e Impressões",2020-08-06T16:35:01Z,https://www.youtube.com/watch?v=MR7kfsi2qkM,34564,474458,Gesiel Taveira,1748
202.UgyS3dnXc9FDUsE0j6B4AaABAg,2020-09-25T14:18:35Z,•Tapioca PC•,Só to aqui no vídeo pra eu ver se o a20s é bom porque eu vou comprar taligado kkk ;;;;;Mano eu não to me achando só to falando num posso mais falar não? Eu não sou rico eu só juntei muito dinheiro no meu cofrin,0,34hjRzCIk8g,Galaxy A10s vs. A20s vs. A30s [Comparativo],2020-01-24T00:00:00Z,https://www.youtube.com/watch?v=34hjRzCIk8g,30947,527370,Canaltech,2074
