video-id,video-title,video-link,video-likes,video-views,video-date,video-channel,video-comment-count,comment-id,comment-author,comment-date,comment,comment-likes
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugxu6M9AGkb4elj511d4AaABAg,Levy Maia,2021-05-10T21:22:06Z,Eu bem que acho meu celular bom,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,UgxYdEDBIQLRcqzLYkJ4AaABAg,Tarcísio serra,2021-05-09T18:41:41Z,"Eu não entendo porque falam tão mal desse celular, pra mim ele é muito bom",0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugyj-cqjEcnfqynUYUd4AaABAg,Silvio Martins Domingos,2021-05-07T22:34:39Z,Essa porcaria não tem botão nenhum. Impossível utilizar ESSA MERDA!!!,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,UgzcNK_1sOZIhfbuYTt4AaABAg,Rafa Correia,2021-05-07T01:59:12Z,vou te processar por a10fobia viu kkk,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,UgyU7aFiNoE1qlhJ20B4AaABAg,Rafa Correia,2021-05-07T01:57:34Z,o que foi esse video man kkkkkkkkkkkkkkk top,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,UgxkcrUQaUqTyFyYjWl4AaABAg,Jean Santos,2021-05-06T02:05:42Z,Porcaria e não ter um celular eu com 12 anos tenho um a10s meu DEUS eu amo meu celular para disso Mano,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,UgwSx87mA4pmLPsyKNx4AaABAg,Rodrigo Morais Do Santo,2021-05-03T01:52:45Z,Cê louco o A10s e bom de mais or cllr ruim de vdd éo j2prime crlh sfd kkkkk,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugzaby_xUdTLTTWhL-h4AaABAg,Ricardo L,2021-04-30T15:29:04Z,"Dinheiro fora , um lixo de aparelho,",0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,UgyC_FJLXWnh_Sx0-G94AaABAg,Dyeilhe Pires,2021-04-25T23:52:04Z,Vou comprar  o a 10s que posso apagar  tabom,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugz_2hhsfA_SVQU9ESV4AaABAg,MaiioDG,2021-04-25T22:27:18Z,Esbagaçou o celular kkkkkkk,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugzk_DSP7NKc1QFq5yh4AaABAg,Gabriel Nunes,2021-04-19T19:38:25Z,Eu assistindo com meu a10s 👁️👄👁️,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugws1NUGptLbUiDV2Oh4AaABAg,Erly Santos,2021-04-19T18:17:27Z,Meu A10s a intert ta boa. Nos outros cll e no e no meu A10s fica lenta como resolvo,1
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,UgzTPzMpUAaTmAbuCx14AaABAg,joao pedro bonancea,2021-04-14T19:48:56Z,Sou muito feliz cm o meu celular seu merda,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugz2508W9gc0lo0XMaV4AaABAg,Adriana Lacerda,2021-04-14T12:47:08Z,Como apagar um contato no celular A10s por que já tem mas de 5 meses que tô tentando apagar um contato e não tô conseguindo,0
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugy7zYuSxeGPPXZnjtB4AaABAg,OJack oficial,2021-04-09T02:25:15Z,"""quanto o aparelho parece ser vagabundo"";;Samsung assistindo o vídeo: 🤡",1
4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,2020-01-20T16:00:01Z,Canaltech,837,Ugy5XwUuQNA6nFfGAyJ4AaABAg,Daniel Reinheimer,2021-04-03T17:23:05Z,Pior canal,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgzwNeiZAmstrwyU5mZ4AaABAg,nataly oliveira,2021-07-07T00:19:30Z,Pouca memória?? Eu só tenho aplicativo pesado e ainda tem espaço pra baixar mais,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugwx3VfQk7Nl0t4xEPB4AaABAg,Gildet Viegas Martins,2021-07-06T13:58:14Z,"Samsung Global comprei um celular Samsung A10 que apresentou oxidação com dois meses de uso, a garantia não cobre, como vendem um aparelho de celular que sua numa região quente e ou litoral?",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgxEZg05hX2U8gFMR5h4AaABAg,Marilice Fernanda Da Silva Eing,2021-07-05T11:42:18Z,"799 ,",1
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgzPgCCUrW-6OgNx4nF4AaABAg,Gabriel Hernandes,2021-07-02T18:35:14Z,mlq chato pra crlh,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugxkaj3R_vRJbenqqTp4AaABAg,Gordão Do Fifa,2021-07-02T16:31:48Z,"Desbloqueio de face , digital,  a tela é boa a bateria melhor ainda dura o dia todo e mais um pouco  , roda jogo liso ,só não é bom a câmera,  nada a reclamar ,é um ótimo celular,  comprem",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgwwuJ5xgWUIRBegnPF4AaABAg,Matheus Moreira,2021-06-29T19:51:29Z,700 onde a loja tá 1090,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugyh9FVbH8pMekNLyLd4AaABAg,Alice Lôrrayana,2021-06-26T18:19:18Z,"Meu a10s é ótimo, além de estar comentando por esse, deus é muito maravilhoso",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugzct-5zgT77bhS-q8F4AaABAg,João Paulo Paulino de castro 7B,2021-06-23T14:44:19Z,A qui em 2021 ta de 1200 reais,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugxv7DV41lf97FRdpW94AaABAg,Thiago RP,2021-06-17T14:47:56Z,Eu queria para jogar,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgwKKjEojXrS_oEJcOR4AaABAg,Diacuy Cardoso,2021-06-15T00:46:12Z,"Pelos comentários que li jā decidi que vou comp é esse,pois todos falam que  a câmera é Boa então está decidido 😘",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugx6_Ub16ghXyXcaU0p4AaABAg,Marcia Moraes Moraes,2021-06-13T18:06:13Z,A sua vc as tá tbm no ajuda,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugz2LTxtz6Y27gj1OBJ4AaABAg,Giulyhellen Silva,2021-06-12T00:09:25Z,"Já comprei kdkdkdkxkxkxkxkxk to nem aí,ele vai chegar e eu não vou me arrepender",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugw2Lu1ei8aQqyQZuXp4AaABAg,Jiih Rocha,2021-06-10T17:49:41Z,"Pra quem teve um Multilaser , esse é perfeito 😂❤️",1
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugx0V-mTw1Dda8Jbx994AaABAg,Nane Salomao,2021-06-09T22:52:57Z,Eu tenho um e me atende super bem! Super leve ! tenho muitos apps pesados e ele não trava!,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgzpKXSlK_Pa_2zdBDx4AaABAg,João Lucas,2021-06-08T18:13:31Z,Do jeito que ele falou do aparelho eu me senti desmotivado para poder comprar um nosaaa 🤔🤔,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugx0Lpq4YfUyKhMVYbV4AaABAg,Gloria Rabelo,2021-06-02T23:42:59Z,A moço to querendo achar um galax j7 64 GIGAS  Onde posso achar.,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgzVsZRtAoNo1Ov_3R14AaABAg,Cristian Valim,2021-06-01T19:26:24Z,Lixo.,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgwVJnd4yORT3Q_VmQp4AaABAg,ErRoR,2021-05-30T05:08:04Z,Como queria ter esse celular tenho 11 anos e minha mae nao tem trabalho :(,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgwH3YbRM1sxPoFoBv14AaABAg,Guilherme Consolim,2021-05-28T14:41:30Z,So eu,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgyRKeiAuKw6xAWsISF4AaABAg,Guilherme Consolim,2021-05-28T14:41:22Z,Quem com o a10s,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugx9JAiXGeKyJxtVhjp4AaABAg,HELBOY FPS,2021-05-23T20:56:22Z,32 gb de RAM essa desgraça,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgyyrKRxfQymr6iGekd4AaABAg,HELBOY FPS,2021-05-23T20:56:07Z,Meu a10s s um lixo,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgzvoulCkU4K69EgMEF4AaABAg,alaercio junior de Paiva,2021-05-23T14:43:09Z,"meus amigos não é questão de preconceito com aparelhos baratos como escreveu alguem ai, porem esse tipo de aparelho é um quebra galho literalmente, vai depender do tipo de aparelho vc precisa, não espere muito, utilizo um redmi note 9s com 6 de ram e processador 720g,;então um aparelho desse não vai chegar nem aos pes do note 9s, mas se vc não precisa de um aparelho com a configuração do note 9s, então vai de a10s da samsung, mas nao espere milagres por esse valor, é como sempre digo em questão de celular o melhor ´é o mais caro, não tem como fazer mágica pra ser o contrario. então são aparelhos quebra galho.",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgxaSZOjodGjRg-PhZd4AaABAg,Samira Rodrigues,2021-05-21T12:39:25Z,É melhor que a02?,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgyqkaYwZ7zgdrEi1cR4AaABAg,Ester,2021-05-20T14:43:01Z,vc prefere a câmera frontal do k41s ou do a10s? vi q as duas tem o msm numero de megapixels mas a do samsumg parece q é um pouco melhor ou talvez seja só impressão minha....,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugwf_0JBrjnLNrb-qUd4AaABAg,Ana Silva,2021-05-19T17:28:04Z,Comprei o meu hj tô muito realizada,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgxpCQ5VlkmaJfGqCPF4AaABAg,Pepsiiㅤ028,2021-05-18T22:57:20Z,"Aí fml, O A10 roda ff liso e etc? Me tirem essa dúvida por favor",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugw_ahkSivoCW6XYAsB4AaABAg,Wanda Santtos,2021-05-12T21:12:11Z,"Esse celular é mais lento que uma tartaruga paralítica, fora q trava mais q coluna de velho. Uma bosta.💩",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgxBaimfZC2-tFREcEJ4AaABAg,Natania Luiza Barbosa Oliveira,2021-05-11T22:48:58Z,sou cliente samsung há anos gosto muito dos aparelhos são top👏👏,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgzAVCLaivczH8-M62B4AaABAg,mud,2021-05-04T20:24:27Z,"Mano pelo que eu vi no vídeo, esse cara simplesmente apenas falou BOSTA ;do celular,e eu vi o vídeo INTEIRO e não vi nada de ruim,câmera ;boa,rodou o Cod Mobile no máximo tranquilo,não trava,interface ;bonita,tudo de bom. Eu tenho um Iphone SE 32gb e hoje em dia NÃO tem ;NENHUMA capinha ou película pra vender, cheguei a uma conclusão: Irei ;comprar este celular (Na verdade estou em dúvida ;-; A10 ou A01?), se ;puderem deixar suas SINCERAS opiniões sobre o A10 ou o A01 agradeço! :)",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgynmlMF9tz-lQXr6H94AaABAg,Kaique Machado,2021-05-04T17:17:21Z,Além que eu paguei muito barato,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgwioqrROatfs_YWfW54AaABAg,Kaique Machado,2021-05-04T17:16:51Z,Eu tenho  recomendo  muito,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgySV7qdpQv6nt-Q4OV4AaABAg,Kaique Machado,2021-05-04T17:16:29Z,Esse a 10 s muito toop,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,Ugyqh_xoFWa2YHdtK1d4AaABAg,Diego Gamer BR,2021-05-03T23:46:42Z,Vou começar a soltar bola,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgwApsl0SXhzYNSmg5d4AaABAg,Riquelme,2021-04-30T16:31:17Z,Ele é horrível n comprem,1
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgyxpURqkLzIf9boOhx4AaABAg,Gustavo Oliveira,2021-04-29T00:37:41Z,"Galera é uma perda de tempo ver esse vídeo, cofie em vcs msms, tenho um a10s e nao tem nenhum problema, ele é mais do q maravilhoso.",0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgyZN5LTsM-8cV_dD0x4AaABAg,gizosplay,2021-04-28T03:33:51Z,É esse aí mesmo que eu vou comprar. Celular pra mim fazendo o básico da necessidade já ta maravilhoso.,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgxICFj2Hu8VnZUn0P14AaABAg,Wezillayne Vitória,2021-04-26T16:29:28Z,O meu custou 978 comprei dia 20/04/2021,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgzzPNNbxR2_aAUCQDR4AaABAg,Jeff Alves,2021-04-24T11:44:34Z,500 ou 600 😂😂😂😂😂,0
Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,2020-03-10T21:30:00Z,TukEmperial,1569,UgyZ4Vm_4N7VkKva_fZ4AaABAg,Nair Crislayne,2021-04-24T03:48:08Z,QUE CARA BABACA!;DESMEREXENDO UM PRODUTO TÃO BOM. AHH VÁ LAVAR SEU FEDORENTO SEU KRLH. TU SABE O QUANTO A PESSOA RALA PRA CO.PRA ESSE BAGULHO?,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgzN7RBj3h4wuhpgWjV4AaABAg,Kamila Valério do Santos Valério,2021-07-05T23:49:14Z,O meu celular a 10s e muito bom eu amei ele 😘🥰,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgzLZMClcx4Bgr7fxpx4AaABAg,keven Izaias,2021-06-15T01:53:20Z,Onde vc consegue esses wallpapers Mano ?? Para por no celular.,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgzALTUr8qAwJBwsIGl4AaABAg,Juliana Andrade,2021-05-27T23:18:54Z,vale a pena trocar o Samsung a10s pelo iPhone 12 pro max ???,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgzgAUwfbZtbZyyXYPF4AaABAg,DJ Alex Neemias oficial,2021-05-27T20:47:56Z,ele está melhor agora em 2021 por que teve algumas atualizações aí o desempenho e etc. está muito bom sem dúvidas,1
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,Ugx5u1FjzuICkkxYMJV4AaABAg,Cristian Valim,2021-05-13T20:42:33Z,Ruim pra caramba,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgxbxOE0YKdr7wfbxFF4AaABAg,Luiz Guilherme,2021-04-28T16:04:30Z,Comprei meu A10s ontem 😍,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgxhaAS3vaxVdGWOG9V4AaABAg,OFICINA CASEIRA,2021-04-24T03:25:01Z,"Só não entendo o porquê de os tutoriais desqualificarem tanto esse celular, sendo que a maioria dos comentários são só de elogios. Estou aguardando um, provavelmente postarei um vídeo falando de minha experiência com este aparelho, procurarei usar a máxima realidade.",4
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgwXfto8dSdM5AN_kod4AaABAg,тαмıłıs ƒєяяєıяα,2021-04-19T09:29:52Z,"Para mim ,o meu foi caro kkkkk o meu foi o A10s absurdo ,lindo🤩",0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,Ugx_c2BbXSuUTNATJjZ4AaABAg,Luiz Fernando Da Silva,2021-04-17T22:12:59Z,O meu vive caindo o wifi,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgwapMISjDIbFLluFqN4AaABAg,John. Cst,2021-03-27T04:22:42Z,02:06 kkkkk,0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,UgwLUApyTtrLIcZK4sV4AaABAg,fudanshi com orgulho,2021-03-18T21:29:49Z,"Comprei o meu e falta chegar, só comprei pra usar redes sociais e fazer atividades da escola, espero que minha esperiencia seja legal com ele",0
YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,2020-03-17T15:33:07Z,Rodrigo Vieira - RSSV,407,Ugwlnt_OB-2PEEYAfI14AaABAg,LUANZN FF,2021-03-18T03:25:11Z,Bem q eles poderia ter colocado 3 ou 4 de ram,1
